Date,market-price,n-transactions-per-block,median-confirmation-time,hash-rate,difficulty,miners-revenue,trade-volume,blocks-size,avg-block-size,transaction-fees,transaction-fees-usd,cost-per-transaction-percent,cost-per-transaction,n-unique-addresses,n-transactions,n-transactions-total,n-transactions-excluding-popular,output-volume,estimated-transaction-volume,estimated-transaction-volume-usd,total-bitcoins,market-cap
2016-08-31,575.97,1681.79104477612,8.55,1481467.82293144,220755908330.0,996156.215479853,2555734.4019,81909.176628,0.834746059701492,62.47730836,35819.215549502,0.633937094635041,4.42028849609448,390847.0,225360.0,152874409.0,220599.0,1777557.92231964,274115.54400524,157138022.669795,15845723.697916666,9092537087.379843
2016-09-01,570.76,1696.18571428571,8.01666666666667,1547310.83728395,220755908330.0,1035320.33588952,2229211.6244,82020.819564,0.849244964285714,63.48703333,36248.308980999,0.654557106133602,4.35986766901164,385974.0,237466.0,153099551.0,234206.0,1783678.09397102,276903.28833899,158171124.595231,15847437.5,9049756651.803417
2016-09-02,571.0,1476.18300653595,6.96666666666667,1678996.86598897,220755908330.0,1168675.05010076,1629719.65,82139.268402,0.726650849673203,57.33859607,33186.0993386616,0.876050330283986,5.10927466643099,384392.0,225856.0,153335851.0,223109.0,1595134.29340226,233521.63370775,133402729.238389,15849259.520833334,9050274860.884161
2016-09-03,572.0,1446.06349206349,10.3833333333333,1382703.30140268,220755908330.0,954626.193137187,1711635.64,82251.104427,0.769942182539683,51.54954056,30035.4790495621,0.930505264757427,5.18829862136778,361959.0,182204.0,153563536.0,179744.0,1308424.920807,177025.4419439,102592239.860787,15851015.125,9144346679.585255
2016-09-04,595.01,1023.7094972067,6.03333333333333,1964316.59484984,220755908330.0,1380345.26421974,2764702.0648,82348.11717,0.579355497206704,46.63006916,28190.4271425622,1.23461711912889,7.5328265275793,349000.0,183244.0,153745688.0,180771.0,1160632.75421503,185085.97558461,111803509.187826,15852918.75,9571407029.099823
2016-09-05,603.95,1626.30714285714,9.96666666666667,1536337.00155853,220755908330.0,1113759.73722878,2386266.845,82451.025223,0.880298857142857,63.04984857,38914.967267731,0.831008143378341,4.79684277789694,422188.0,227683.0,153926955.0,224939.0,1713681.50703497,221533.93670272,134025129.128212,15854911.241007194,9604428981.258352
2016-09-06,604.99,1706.75,8.81666666666667,1492441.65865686,220755908330.0,1069697.01779606,2321292.1809,82575.050985,0.866949558823529,60.65357465,36856.7520029724,0.783208752001334,4.60841907045581,413110.0,232118.0,154155800.0,229209.0,1600893.41987827,224855.21839148,136578787.591771,15856637.5,9632039136.064394
2016-09-07,608.16,1650.05921052632,8.15,1668023.03026355,220755908330.0,1227879.9212051,2457075.8688,82692.96889,0.809331835526316,63.76239601,39131.803053895,0.865612315153851,4.86067700336518,405005.0,250809.0,154388853.0,247669.0,1603741.1900377,232712.82379183,141851022.647114,15858442.75,9665827621.289095
2016-09-08,615.33,1576.43055555556,7.96666666666667,1580232.34446021,220755908330.0,1169617.72190821,2769704.9361,82815.987186,0.8141071875,59.60240707,37090.1594876411,0.766602151544119,5.14072486774004,397984.0,227006.0,154639697.0,223812.0,1626880.30093213,245245.13191981,152571672.222981,15860281.351981353,9824058296.466106
2016-09-09,625.06,1553.05633802817,9.36666666666667,1569258.50873479,220755908330.0,1157646.00172084,2721767.5146,82932.690728,0.813034105633803,63.36822147,39624.4973819385,0.786098217676244,5.20418980746178,380834.0,220534.0,154865091.0,216921.0,1750922.90957101,237236.29678988,147264804.281444,15862078.752955081,9854280135.979656
2016-09-10,622.0,1247.22580645161,7.21666666666667,1700944.53743981,220755908330.0,1270465.14445106,2037460.52,83048.669502,0.646603348387097,51.15995466,32537.364137596,1.26984583127405,6.4492580710634,354816.0,193320.0,155087012.0,190432.0,1478034.97617188,160619.70586651,100048770.737499,15863937.62254902,9881853620.408722
2016-09-11,621.65,1099.94512195122,7.43333333333333,1799709.05896857,220755908330.0,1361698.80676195,948942.5085,83148.335783,0.591717,47.43305867,30392.4764769923,1.29590618388147,7.27613097133759,372934.0,180391.0,155278862.0,177045.0,1506619.98466319,169842.46755403,105076958.787512,15865911.432453416,9856136115.112856
2016-09-12,604.02,1280.05521472393,6.83333333333333,1829872.71366204,224586991479.859,1370352.4124918,3214842.0882,83245.93462,0.69082818404908,55.92604475,35420.5448907323,1.02533905191029,6.2487000232182,393992.0,208649.0,155460161.0,205358.0,1672258.49155226,221654.21133419,133648709.657427,15867948.073899372,9566130574.787134
2016-09-13,608.01,1453.85454545455,7.86666666666667,1863551.35256379,225832872179.0,1290425.53589363,2145424.086,83358.53951,0.780871266666667,68.05656902,41221.7686122924,0.901866063822601,5.37932824714086,410171.0,239886.0,155669828.0,236697.0,1981907.52996853,236243.18950504,143083944.241577,15870018.655303031,9610778589.369915
2016-09-14,608.82,1485.89743589744,7.33333333333333,1751289.22289128,225832872179.0,1220655.05340674,2112952.4274,83487.200287,0.764206871794871,62.36523412,37828.5065980533,0.918646492003618,5.26598383695747,391216.0,231800.0,155908975.0,228878.0,1897616.61809989,219075.96933004,132875383.951494,15872025.0,9624096994.154594
2016-09-15,608.99,1516.15584415584,8.1,1728836.79695677,225832872179.0,1218166.34954387,1763555.8713,83606.003917,0.752978811688311,59.69619981,36455.0711352059,0.991283174840725,5.17786975288982,398012.0,233488.0,156139504.0,230842.0,1564540.18509611,202780.22418711,122887826.653529,15873956.658496732,9621653442.026976
2016-09-16,606.72,1518.90647482014,8.8,1571669.81541525,225832872179.0,1121897.37515543,1872337.92,83722.558259,0.774627057553957,63.99372021,39531.1045231661,0.963483854556047,5.17704805199407,358967.0,211128.0,156372460.0,208475.0,1880952.09103417,192311.56825782,116441741.068134,15875802.46350365,9619084955.817667
2016-09-17,607.04,1322.26380368098,8.5,1829872.71366204,225832872179.0,1266257.82710608,1586068.0416,83830.23157,0.754383938650307,57.63998368,34823.3581220223,1.37349847563392,5.87511577145573,394081.0,215529.0,156585605.0,212506.0,1475509.56483544,152553.93536841,92192153.8006557,15877681.25,9597742558.287817
2016-09-18,604.09,1321.4,7.7,1627800.88025151,225832872179.0,1130889.27081297,675263.8838,83952.977717,0.678307186206896,53.0225757,32148.0873103906,1.12572731974015,5.90225242200261,366454.0,191603.0,156800654.0,188780.0,1626466.70879879,165788.73803041,100458543.643945,15879606.25,9621475410.629202
2016-09-19,607.31,1680.75187969925,10.9666666666667,1493086.32464449,225832872179.0,1050392.16564215,793626.6349,84051.550603,0.835041233082707,66.12043758,40170.0309705039,0.781790017161149,4.69890026680753,397745.0,223540.0,156992678.0,220874.0,2074708.00794687,221106.54281165,134357326.466812,15881343.75,9650045740.67505
2016-09-20,608.66,1617.98013245033,8.28333333333333,1717610.58398952,225832872179.0,1186651.77858515,1507194.325,84162.61122,0.782657013245033,68.36086914,41473.7786397282,0.812541262396646,4.85705658099237,425244.0,244315.0,157216700.0,241234.0,2268567.272119,240709.02126195,146042033.00212,15883118.75,9637257106.007277
2016-09-21,605.5,1441.06024096386,6.7,1863551.35256379,225832872179.0,1270877.51763904,1522856.72,84280.441742,0.711351795180723,64.96509855,38577.692296173,0.962740880342977,5.31267773743832,408745.0,239216.0,157459418.0,235825.0,1867494.60631727,222276.0453044,132006186.045231,15885100.0,9446295351.873213
2016-09-22,595.46,1639.90780141844,9.55,1582896.0283825,225832872179.0,1130268.14869535,2259056.148,84398.570485,0.762582106382979,62.72699094,37768.4157537908,0.938386014297743,4.83274605324744,390664.0,231227.0,157699018.0,228039.0,2326674.02803474,202589.1479834,120448102.537121,15887024.145683452,9447509371.529474
2016-09-23,594.08,1641.08088235294,9.88333333333333,1526764.96354624,225832872179.0,1066390.24163683,1382424.16,84505.752115,0.805261051470588,60.05767564,36537.7965387862,0.729673302789766,4.66540482135687,388020.0,223187.0,157929533.0,219880.0,2253377.47809898,244997.91869828,146146259.916553,15888749.814814815,9477757381.265007
2016-09-24,600.7,1256.92771084337,7.0,1874777.56553105,225832872179.0,1328177.02590705,2458562.981,84615.734544,0.635886879518072,58.95425424,36006.577426055,1.29859697399363,6.26469046699237,368915.0,208650.0,158153913.0,204717.0,2019184.95092589,170168.76036091,102277846.976838,15890638.726993864,9548395215.679506
2016-09-25,599.33,1057.52432432432,6.06666666666667,2230413.26476147,234688749067.978,1430506.21156199,689073.6742,84721.165102,0.570905935135135,49.59149659,29797.2656271075,0.935761981010645,7.29340313944838,377263.0,195642.0,158362171.0,191748.0,1851826.56692239,255497.54040439,152870734.288329,15892831.827445652,9524740997.213737
2016-09-26,598.98,1508.29411764706,6.95,1834694.78230379,241227200229.0,1203421.87947542,650995.4232,84827.086475,0.770834411764706,60.52560461,36957.8080512385,0.779519314597762,5.14813067935532,424003.0,230769.0,158558026.0,227516.0,2278155.60187457,256275.93358539,154379995.07381,15894947.820723685,9564886316.16808
2016-09-27,606.79,1439.13173652695,7.13333333333333,2026558.28894994,241227200229.0,1300095.42739402,2449022.6437,84945.028836,0.764239371257485,62.99270729,38083.2371745343,0.890838347984237,5.40951350154585,429499.0,240335.0,158789711.0,235869.0,1737650.31426216,241334.59311108,145940667.050968,15896943.75,9613620604.4756
2016-09-28,604.26,1587.80405405405,9.05,1774737.43647687,241227200229.0,1169060.70236937,1846751.4972,85072.656709,0.782306155405405,64.74431075,39193.931916533,0.773736863955443,4.95131824594944,430960.0,234995.0,159030221.0,230695.0,2545689.05698069,250752.2695139,151092801.290736,15898914.115646258,9582641025.951962
2016-09-29,603.85,1697.41258741259,9.35,1714780.09064995,241227200229.0,1121004.32180228,1341833.2005,85188.438157,0.832816377622378,68.53955587,41400.6523242323,0.729743209427952,4.61831797388982,438502.0,242730.0,159264967.0,237287.0,1838851.92448829,254451.0728918,153616273.138195,15900731.25,9601646511.392984
2016-09-30,604.13,1767.20422535211,9.28333333333333,1702788.62148456,241227200229.0,1115142.13838442,1642683.8417,85307.531558,0.843357401408451,68.45068728,41391.7540121868,0.735106814413734,4.44380651536175,446430.0,250943.0,159506785.0,245515.0,2464312.41000336,250909.16857379,151697973.208666,15902512.5,9617965135.081076
2016-10-01,608.38,1362.61146496815,7.68333333333333,1882660.65896533,241227200229.0,1254664.0524631,1601602.9366,85427.273541,0.711277044585987,58.7351644,36169.5234971879,1.20654025007412,5.84159703355093,393902.0,213930.0,159758444.0,208930.0,1536124.1825386,169585.73393699,103988578.282907,15904384.495192308,9746618235.125345
2016-10-02,612.98,1371.99295774648,8.76666666666667,1690797.15231918,241227200229.0,1131200.930422,894828.204,85538.958101,0.720499422535211,54.39274125,33314.8568789661,1.13246221152433,5.77402573819877,366925.0,194823.0,159972595.0,190194.0,1443022.87015633,163828.00315838,99888624.8839477,15906252.127659574,9705844960.879442
2016-10-03,608.6,1711.1,8.76666666666667,1822703.31313841,241227200229.0,1206848.12820648,856154.136,85641.269097,0.863665266666667,74.26828206,45950.5165037495,0.790105668708973,4.6216018266872,494066.0,256665.0,160165271.0,251519.0,1970099.71570297,250027.42194966,152745154.983948,15908070.805369128,9715345652.600496
2016-10-04,612.98,1675.07594936709,9.21666666666667,1894652.12813071,241227200229.0,1244767.25236389,1375980.7252,85770.8187,0.823938892405063,71.03602966,43218.0048134031,0.742040261967934,4.70323375612627,481501.0,264662.0,160424277.0,259375.0,1906791.15251351,275755.26830922,167749287.493201,15910000.0,9680665333.076483
2016-10-05,607.18,1597.67065868263,8.21666666666667,2002575.35061917,241227200229.0,1316947.96851393,1793810.0894,85901.001012,0.788912035928143,72.77844316,44378.2277010151,0.888055051265857,4.93588333507212,466804.0,266811.0,160688621.0,261818.0,2302843.29977642,243263.08788519,148295757.862839,15912031.25,9696528564.301622
2016-10-06,608.0,1704.88198757764,8.46666666666667,1930626.53562686,241227200229.0,1335294.42831591,1464149.12,86032.681982,0.827400583850932,77.72649993,48215.0654172103,0.881001521051492,4.78342979873153,499902.0,274486.0,160955164.0,269284.0,2291725.00663041,248767.77917287,151565507.710158,15914095.767405063,9697926695.74676
2016-10-07,609.41,1862.40559440559,8.65,1726771.55981533,241227200229.0,1140029.908164,1245603.5695,86165.960872,0.867495489510489,72.05178137,44181.2116985448,0.805103283131269,4.28061274298973,470157.0,266324.0,161229748.0,260198.0,2368166.5996146,230920.30898192,141600454.506918,15915981.25,9751316144.987783
2016-10-08,614.74,1483.26627218935,6.35,2171858.80432592,250540187707.846,1341669.22650482,2480451.3104,86290.012848,0.761241775147929,67.51007174,41546.7234551857,1.02010350500322,5.35228995063199,444224.0,250672.0,161496311.0,241852.0,2376975.88288037,213666.13838029,131522852.330616,15917931.25,9798745623.137823
2016-10-09,614.46,1315.925,7.16666666666667,2056197.68456892,258522748404.0,1292901.5453841,545603.6124,86417.932709,0.68225275,58.27379152,36536.7099023183,1.0814983277991,6.003666301609,410025.0,210548.0,161744857.0,202451.0,2698212.13166006,194970.65518565,119547253.301373,15919981.421413504,9760437157.039057
2016-10-10,613.06,1798.35483870968,11.25,1606404.44106947,258522748404.0,994860.923783746,719045.8128,86526.98284,0.858421758064516,67.8353189,41705.9546685587,0.68397762759196,4.46133977194096,394805.0,222996.0,161955206.0,218554.0,2585917.322088,236501.59086797,145452260.958636,15921762.382392472,9788702493.657858
2016-10-11,614.77,1896.15107913669,10.9666666666667,1786321.73846925,258522748404.0,1145287.98184433,1411407.4091,86634.267357,0.923088669064748,80.75501147,50936.2879007591,0.597952110415122,4.34537204046186,456719.0,263565.0,162180044.0,258548.0,2864039.24135116,304140.41208828,191535068.092531,15923406.25,10001474550.752808
2016-10-12,638.3,1621.11111111111,9.51666666666667,1863429.15164058,258522748404.0,1236297.9955292,5161402.311,86762.576727,0.864545923611111,68.31244694,45085.2442213483,0.620806359170592,5.05159886051468,413349.0,233440.0,162443099.0,229046.0,2691149.30440765,313358.35034925,199143900.069083,15925182.658450704,10125515457.141832
2016-10-13,635.16,1794.5546875,10.0666666666667,1644958.14765514,258522748404.0,1124610.24223968,1690471.9884,86886.966479,0.9120396875,67.12105979,44826.1895603027,0.647957570192444,4.63029319806687,398109.0,229703.0,162676795.0,225582.0,2088161.19223912,273226.9641572,173562327.839718,15926859.248991935,10110155087.819208
2016-10-14,634.02,1762.67647058824,10.2333333333333,1747768.03188358,258522748404.0,1140527.31006577,1509943.9908,87003.812367,0.85869469117647,68.01350542,43657.6016090094,0.781762121752712,4.71342917034791,421160.0,239724.0,162907622.0,235124.0,2021409.06019797,229433.64774361,145891861.261927,15928520.763888888,10124998059.490145
2016-10-15,638.2,1482.02816901408,10.2166666666667,1824875.44505492,258522748404.0,1173084.48254233,2013406.124,87120.595707,0.781651549295775,62.6006372,39968.456554066,0.905913107895022,5.57422490374028,390688.0,210448.0,163146535.0,206188.0,3408105.66958179,202679.11780487,129491942.695046,15930262.5,10171821182.273138
2016-10-16,636.86,1522.12307692308,8.28333333333333,1670660.61871225,258522748404.0,1089308.27431962,905054.4832,87231.589421,0.758897684615384,57.54846761,37505.9377424799,0.915744697949202,5.37730852434711,379932.0,197876.0,163356315.0,193764.0,2461115.97557131,186576.37635428,118953271.229318,15931960.852713179,10148154863.111105
2016-10-17,638.97,1897.856,11.2666666666667,1606404.44106947,258522748404.0,1040267.86487848,824156.2854,87330.247897,0.929673328,72.44112233,46084.9676498385,0.641772682029899,4.3850233732316,419627.0,237232.0,163554978.0,233318.0,1887070.93736659,254761.97328032,162092886.470044,15933556.25,10142480898.869621
2016-10-18,635.54,1622.71612903226,9.11666666666667,1991941.50692614,258522748404.0,1280096.20431063,2515746.9576,87446.455241,0.841848612903226,77.24037508,49079.5672328427,0.593476883412879,5.08942078120962,450933.0,251521.0,163792452.0,246870.0,2509108.68066026,339498.1628114,215694366.552112,15935306.25,10126105185.181501
2016-10-19,635.95,1592.664,10.25,1619255.67659802,258522748404.0,1025580.94892297,1736925.7185,87576.94173,0.807401744,62.38149631,39302.6381803463,0.667663228922767,5.15152448437572,340010.0,199083.0,164042780.0,193654.0,1937925.8640997,243186.52366666,153607523.148711,15937056.25,10072515293.191832
2016-10-20,627.72,2017.76119402985,13.4166666666667,1722065.56082647,258522748404.0,1105524.36919576,2796925.7268,87677.867005,0.977431686567164,89.31863339,55962.1615881296,0.606911660089828,4.08878012129508,475343.0,270380.0,164241470.0,265025.0,2465644.96871897,290684.8813527,182155730.709167,15938675.0,9981560130.13804
2016-10-21,628.89,1618.01829268293,6.7,2107602.62668314,258522748404.0,1337225.23260072,1293765.0858,87808.842916,0.791085920731707,76.08109984,47845.9498527513,0.853530538827411,5.03938208287282,458618.0,265355.0,164512942.0,260621.0,3172355.53479678,249142.28958803,156669875.507655,15940537.5,10024624785.740952
2016-10-22,629.0,1454.41610738255,7.9,1878507.28210418,257535264827.557,1234167.03593925,1918619.83,87938.581035,0.793872953020134,66.62886636,42765.312958532,1.00328651349293,5.6950691065362,389920.0,216708.0,164778698.0,212078.0,1351493.21842692,192181.57344966,123012421.610503,15942493.75,10181920204.905926
2016-10-23,653.25,1330.40277777778,9.28333333333333,1815470.12498659,253618246641.0,1238346.54510843,2842323.4125,88056.867993,0.792336895833334,67.49823388,45094.9477541964,1.20093591598943,6.36181587290425,370500.0,191578.0,164995334.0,187498.0,1877896.51694901,157600.07318391,103115122.848848,15944320.192307692,10431465473.501787
2016-10-24,649.69,1587.27272727273,9.13333333333333,1802862.69356308,253618246641.0,1212723.46130469,1645093.0428,88170.964558,0.886370272727273,81.14570038,52665.2655520188,0.750014044057204,5.34286483965412,406335.0,226980.0,165185509.0,222000.0,3736942.23494057,249152.71863226,161693433.731515,15946118.75,10355967931.980593
2016-10-25,643.93,1705.25179856115,12.15,1752432.967869,253618246641.0,1198651.51325496,3014835.1849,88297.71735,0.943928338129497,99.0913517100001,64703.4905016313,0.675784142009555,5.05696120007998,426577.0,237030.0,165412637.0,231657.0,3108006.83436665,271794.07259416,177371950.411646,15947881.25,10400049923.224606
2016-10-26,651.45,1618.23188405797,19.8833333333333,1752432.967869,253618246641.0,1225525.90699722,3991981.368,88428.921588,0.974398144927536,123.66682607,82013.1307980422,0.707058757392426,5.48785535741827,390127.0,223316.0,165649442.0,218420.0,2161155.14747222,261192.73470516,173327307.55176,15949612.5,10554959306.546198
2016-10-27,674.63,2014.74074074074,12.45,2042403.89060992,253618246641.0,1472099.83342669,4540502.7668,88563.388453,0.977625672839506,111.04197547,76300.1933466422,0.569377507911031,4.44089763226519,544308.0,326388.0,165873019.0,321760.0,3492141.35920215,379576.74154797,258545483.966802,15951490.683229813,10852535748.086296
2016-10-28,685.0,1650.5,8.2,1916329.57637474,253618246641.0,1374557.9766865,3102604.75,88721.765668,0.816514105263158,82.18591551,56633.9756876709,0.785799652668093,5.44480745598786,444636.0,250876.0,166201161.0,245721.0,1564832.96989643,255567.19556889,174924737.115796,15953443.770695364,10920977704.10617
2016-10-29,685.91,1541.53691275168,7.96666666666667,1878507.28210418,253618246641.0,1385240.01796821,2462999.9235,88845.62508,0.773039704697987,73.16334719,52710.6211208786,0.832621400972131,5.93212435161856,419590.0,229689.0,166449587.0,223780.0,1503224.75170968,235841.56834165,166370935.98013,15955324.683277028,11227938100.801922
2016-10-30,712.0,1237.9880952381,8.75,2130655.91057455,253618246641.0,1557511.31311322,2871496.0,88960.691267,0.626403875,62.61635815,44972.1801557462,1.18349903159034,7.32567288986038,359909.0,207982.0,166680044.0,201634.0,1342234.9745533,187085.59079411,131602246.519822,15957303.42620482,11244025556.000446
2016-10-31,697.23,1644.74829931973,12.9,1853292.41925715,253618246641.0,1356064.41434344,2617694.2566,89065.927425,0.810984272108844,76.30761672,54194.484372746,0.644190156402574,5.50572029485647,456149.0,241778.0,166888161.0,236627.0,1806193.77652678,301098.85122162,210506851.255889,15959281.121575342,11153145515.967655
2016-11-01,697.01,1712.84722222222,11.775,1815470.12498659,253618246641.0,1361972.77932251,3245201.8889,89185.50916,0.857051659722223,78.88304167,57269.166937088,0.652721784415894,5.52188436781879,437870.0,246650.0,167130980.0,242315.0,1846449.78255956,287696.45765772,208660536.822944,15961100.0,11539334626.027534
2016-11-02,726.6,2018.18045112782,8.98333333333333,1676788.3793279,253618246641.0,1264758.56416812,4785307.674,89308.673917,0.903709075187969,79.52440935,57774.9364590998,0.769523060499527,4.71189921751938,455987.0,268418.0,167376774.0,264422.0,4781474.41264007,226415.0961,164356161.509587,15962831.25,11588771947.382528
2016-11-03,741.12,1754.82580645161,11.7,1966759.30206881,253618246641.0,1465722.49495801,3195909.5424,89429.116153,0.832612522580645,78.9896584,57175.2730622894,0.686144812838409,5.38872526620786,466632.0,271998.0,167646148.0,266118.0,6817502.78508202,294581.25110541,213617077.260219,15964631.25,11655292257.121489
2016-11-04,683.69,2138.30172413793,12.5,1462462.04512809,253618246641.0,1069025.79055043,8276087.9607,89558.171168,0.956108198275862,84.33985522,58733.1978572493,0.547220598920734,4.30984059437448,429052.0,248043.0,167918141.0,243410.0,5890890.01915295,280307.05762868,195355546.311458,15966325.0,11117963127.007109
2016-11-05,702.71,1620.51020408163,8.76666666666667,1885928.48644027,253967917207.953,1338541.70057247,3754087.633,89669.080709,0.792454020408163,73.75387364,51641.5121539912,1.1127764686572,5.61904876087763,438573.0,238215.0,168165892.0,232872.0,5803605.83192719,171743.84612475,120288462.083288,15967968.75,11177231494.505291
2016-11-06,703.48,1475.72549019608,11.05,1949214.67726041,254620187304.0,1398507.93276922,1345722.066,89785.259703,0.730788666666667,70.81542827,49940.4114676865,1.21881859273304,6.19395326888833,410270.0,225786.0,168403477.0,219443.0,5398763.86749875,162508.4138789,114742910.971948,15969843.75,11259374423.344875
2016-11-07,709.96,1878.63698630137,11.5333333333333,1847956.77194818,254620187304.0,1383893.2973044,1637884.8196,89897.380999,0.886718801369863,91.27487749,65965.7336928581,0.786605910033418,4.89485610455567,490444.0,274281.0,168630170.0,268563.0,4470465.95385453,250343.23187094,175932227.263027,15971714.149305556,11229830739.774105
2016-11-08,703.23,1751.83431952663,12.15,2139073.24972084,254620187304.0,1552167.96521807,0.0,90026.841998,0.866265940828403,89.2553591699999,62971.5939453216,0.747332693804517,5.24274797412034,515899.0,296060.0,168904385.0,289968.0,3497745.19994545,294404.74710882,207694374.685563,15973681.25,11257179136.76533
2016-11-09,708.15,1837.38095238095,9.3,1860614.01011221,254620187304.0,1411825.60284686,3924007.8615,90173.24093,0.891798598639455,83.73198606,61031.7795638732,0.563417890519471,5.20584661816689,471046.0,270095.0,169199935.0,265464.0,2694658.10429453,344865.31132966,250582316.714359,15975650.902539955,11576280674.060886
2016-11-10,721.5,1615.32142857143,11.475,2126416.01155681,254620187304.0,1561547.59528767,7017410.01,90304.336432,0.804537113095238,82.2928672,58880.7359780644,0.8313780151706,5.75422699038107,480416.0,271374.0,169470815.0,266380.0,1759909.00427501,262443.61350093,187826423.936318,15977624.9968998,11439765248.329302
2016-11-11,714.48,1562.07975460123,6.96666666666667,2063129.82073667,254620187304.0,1544865.43788623,3570292.284,90439.079777,0.754812558282208,72.74402535,53442.1933698216,0.987787001417028,5.90050927505733,438416.0,254619.0,169740830.0,250080.0,1395606.56764893,218886.41591335,156396615.431267,15979692.168090062,11418438846.539843
2016-11-12,716.2,1362.41666666667,6.46666666666667,2126416.01155681,254620187304.0,1553329.97702898,2384802.76,90562.531967,0.710403196428572,65.89536127,46801.1340805275,1.28046178380495,6.76911870690227,441806.0,228886.0,169996175.0,224529.0,950069.931759809,171163.71599617,121310139.566461,15981764.698727544,11344751469.433857
2016-11-13,702.28,1546.88028169014,8.33333333333333,1809985.0574561,254620187304.0,1293790.37331889,1974698.9952,90681.879733,0.773399281690141,62.67231406,44073.412101547,1.04445623468855,5.82450005770922,420695.0,219657.0,170225855.0,214933.0,1119373.69876734,178721.25129687,123872148.046939,15983704.34397163,11107678478.918278
2016-11-14,700.38,1572.70930232558,11.725,2177044.96421293,254620187304.0,1565494.16935848,4218773.949,90791.703439,0.790227994186047,79.42615064,55770.0695824288,0.935117535216312,5.78728076034721,489541.0,270506.0,170445056.0,266080.0,1547251.34937594,238427.33527009,167411486.834791,15985662.5,11220289021.890497
2016-11-15,705.03,1797.12820512821,8.08333333333333,1974529.15358847,254620187304.0,1446536.15839886,5261786.9463,90927.621759,0.854411583333334,81.45867865,58000.9334973063,0.759381348349784,5.15971406802468,514156.0,280352.0,170715430.0,275530.0,1759582.23380648,267596.06959962,190488765.827911,15987712.5,11374976734.874008
2016-11-16,711.73,1694.67251461988,10.0,2177044.96421293,254620187304.0,1610431.45475799,4100191.1224,91060.910699,0.791348356725146,79.46533169,57783.9460905529,0.604489366534271,5.55725529525964,481300.0,289789.0,170996126.0,284745.0,1956468.28854545,365085.91269864,266411874.867395,15989756.25,11581732797.300089
2016-11-17,739.42,1745.03144654088,9.73333333333333,2012500.86808055,254620187304.0,1569383.41259187,8545351.2386,91196.230396,0.898399018867924,89.03665576,66757.5877311401,0.617490136877645,5.62196728875979,483350.0,277460.0,171286145.0,273640.0,1604094.50628335,340353.76901722,254155219.470792,15991818.94778481,11945364713.595028
2016-11-18,736.84,1864.35810810811,8.98333333333333,2073243.13718006,272434584596.115,1459383.09526013,4948315.3356,91339.077015,0.932392641891892,83.54457183,62707.9247119842,0.745729172378762,5.24689940843214,493764.0,275925.0,171562995.0,272098.0,1605921.95574594,262969.50151606,195698807.196307,15993732.993197279,11906954177.201923
2016-11-19,748.98,1758.87323943662,11.5,1989192.73972682,281800917193.0,1383144.3251755,3199118.274,91477.071816,0.852874091549296,72.14751446,54037.9397316589,0.915903311220453,5.53789367863351,458553.0,249760.0,171839267.0,245559.0,1119382.03027165,201492.26302848,151014229.147447,15995550.0,11982200544.104635
2016-11-20,750.71,1903.0546875,11.15,1807083.54524478,281800917193.0,1238419.33684534,1473215.8253,91598.178112,0.902306234375,72.95353104,53984.9513822257,0.960371231240504,5.08401105478176,452258.0,243591.0,172088701.0,239874.0,1161609.41213041,174430.87213804,128952148.560894,15997237.5,11884180715.775866
2016-11-21,727.09,2056.06474820144,17.3,1961175.94057573,281800917193.0,1397668.69518897,4019280.811,91713.673409,0.922492992805755,94.92004537,71519.6300307994,0.716462060954775,4.70100094913096,488212.0,285793.0,172332907.0,282321.0,1560261.71993764,266867.44858721,195079233.271111,15998890.47564338,11686311306.123915
2016-11-22,736.97,2131.60447761194,18.625,1877125.54312249,281800917193.0,1316852.60132128,2958595.5438,91841.899791,0.958884813432836,101.52105178,75267.5923424946,0.595209198001371,4.61026345273263,491371.0,285635.0,172618131.0,282436.0,1711822.46950459,298362.35515532,221241977.735407,16000612.418376865,11844032141.944653
2016-11-23,749.26,1883.83673469388,20.3,2059234.73760452,281800917193.0,1465121.43453299,3738043.1548,91970.390502,0.95107656462585,108.95046532,81809.1917107177,0.709547509246679,5.21926741998258,478502.0,276924.0,172904661.0,273901.0,1723439.70294707,278014.44640229,206486727.870907,16002373.587328767,11898047053.915905
2016-11-24,740.17,2028.01234567901,19.275,2297377.53038872,281800917193.0,1627500.36901964,3339447.1941,92110.198686,0.951714067901234,135.86177837,101791.993229833,0.640554764483075,4.83550483556208,555782.0,328538.0,173179444.0,325005.0,1870554.83657025,345749.68903671,254076694.025221,16004297.734375,11774107740.287674
2016-11-25,735.64,2074.91447368421,12.9666666666667,2129276.73548223,281800917193.0,1529894.90367721,2972537.33,92264.376388,0.942782921052632,138.07167767,102059.309985423,0.789091203544237,4.80680320499818,525260.0,315387.0,173508725.0,311945.0,1465067.39633129,264826.84691456,193880618.210622,16006259.25,11720278509.849773
2016-11-26,737.07,1814.43137254902,13.75,2157293.53463331,281800917193.0,1474013.03718897,2473673.2563,92407.681073,0.944997712418301,101.74634136,74478.0560881258,0.808197017971533,5.30969221776379,501367.0,277608.0,173824402.0,273057.0,1204193.18486167,249176.04233094,182382884.916916,16008168.75,11722792690.410284
